N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,NP_ratio,NK_ratio,PK_ratio,nutrient_sum,nutrient_balance,nutrient_dominance,temp_humidity_index,heat_stress_index,water_stress_index,moisture_availability,evapotranspiration,ph_deviation_neutral,acidic_soil,alkaline_soil,climate_zone,rainfall_category,N_category,P_category,K_category,tropical_suitability,temperate_suitability,arid_suitability
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange,1.1785714285714286,2.5384615384615383,2.0625,0.75,60,11.357816691600547,0.5409836065573771,27.845219993954277,2.410560316045722,3.8576864091461935,107.41812673036327,2.065297995998427,0.9476815350000001,1,0,tropical,moderate,low,low,low,0,0,0
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange,0.34782608695652173,0.47058823529411764,1.1428571428571428,2.2857142857142856,30,5.291502622129181,0.5161290322580645,11.037698272277703,1.1904636177222976,8.86610527201648,97.86139484276853,1.0980498675926278,0.10665037299999991,0,0,cool,moderate,low,low,low,0,0,0
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange,0.6521739130434783,1.0,1.6666666666666667,1.5555555555555556,37,3.7859388972001824,0.39473684210526316,9.03215525154862,0.97865786845138,11.926514356907703,107.72212928141393,0.8196869158454374,0.7790571399999999,1,0,cool,moderate,low,low,low,0,0,0
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange,1.0,2.0,1.7777777777777777,0.7777777777777778,31,4.932882862316248,0.5,20.651578160213745,2.1403893497862554,5.111818773385045,105.56712493940921,1.8371114991193804,0.5795426890000002,1,0,temperate,moderate,low,low,low,0,1,0
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange,0.0,0.0,0.0,1.5,19,6.027713773341708,0.6,18.29801386078991,1.8863087692100864,5.7873181598068815,105.8964279049475,1.6148093144255011,0.03075032400000044,0,0,temperate,moderate,,low,low,0,1,0
5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,orange,0.15625,0.19230769230769232,0.7142857142857143,3.5714285714285716,36,11.269427669584644,0.6756756756756757,28.882018809908217,1.839180000091783,3.4768109981838307,100.41732064804116,1.7218883750446148,0.9886978190000004,1,0,tropical,moderate,low,low,low,0,0,0
6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,orange,0.3,0.6666666666666666,0.5,0.6666666666666666,25,2.5166114784235836,0.4230769230769231,22.504011149226248,1.8518974607737497,4.914399196376357,110.59369430700207,1.5471847251656827,0.3990512119999998,0,0,temperate,moderate,low,low,low,0,1,0
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange,0.9090909090909091,1.6666666666666667,1.6666666666666667,0.8333333333333334,20,2.8867513459481287,0.47619047619047616,19.378879992690884,1.8341897373091165,5.3261238254554115,103.21431443971213,1.6234147239828163,0.8178464959999996,0,1,temperate,moderate,low,low,low,0,1,0
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange,0.041666666666666664,0.05555555555555555,0.14285714285714285,2.4285714285714284,24,8.18535277187245,0.68,9.857511311837811,0.9293862381621892,10.89556512011185,107.40315642036809,0.7907695227387661,0.18017289999999964,0,0,cool,moderate,low,low,low,0,0,0
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange,0.024390243902439025,0.03225806451612903,0.09090909090909091,2.727272727272727,41,14.84362938547488,0.7142857142857143,10.869570948004633,1.0296857619953668,8.704505611090392,94.61424130705143,0.9941244703173914,0.2914056409999999,0,0,cool,moderate,low,low,low,0,0,0
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange,0.0,0.0,0.0,1.4375,38,11.67618659209133,0.5897435897435898,21.07157667287434,1.495065047125661,4.868184493868944,102.58032282025741,1.3608997231604014,0.5987290649999997,0,1,temperate,moderate,,low,low,0,1,0
24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,orange,0.6486486486486487,0.8571428571428571,2.4,2.7,60,9.643650760992955,0.4426229508196721,17.59459754358419,1.27423464641581,6.3275615786797665,111.33089940911672,1.0672545302054621,0.8428649080000001,1,0,temperate,moderate,low,low,low,0,1,0
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange,1.44,3.0,2.5714285714285716,0.7857142857142857,60,13.892443989449804,0.5901639344262295,16.135470930589673,1.2053664794103274,6.500229817909354,104.88426926902858,1.0693511283014343,0.19172740000000044,0,0,temperate,moderate,low,low,low,0,1,0
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange,1.3333333333333333,1.8181818181818181,4.444444444444445,2.3333333333333335,69,16.09347693943108,0.5714285714285714,32.42067140109844,2.4859814889015563,2.9275403064862577,94.91282229006198,2.4326901679956183,0.41876177400000003,0,0,tropical,moderate,low,low,low,0,0,0
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange,1.3793103448275863,1.7391304347826086,5.714285714285714,3.142857142857143,68,17.009801096230767,0.5797101449275363,22.551123324389895,1.9849773456101045,4.726863508585368,106.59608191966696,1.7115001745462157,0.5117788650000001,1,0,temperate,moderate,low,low,low,0,1,0
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange,1.0,1.6842105263157894,2.2857142857142856,1.2857142857142858,63,9.848857801796104,0.5,12.695811832782642,1.1419163672173578,7.803833132088835,99.07599701943467,1.057454104966383,0.9558327640000002,1,0,cool,moderate,low,low,low,0,0,0
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange,0.42857142857142855,0.8181818181818182,0.8181818181818182,0.9090909090909091,29,0.5773502691896257,0.3333333333333333,20.906967789268748,1.4481371107312537,4.541086224113402,94.94034341583092,1.426504752453746,0.9896081360000002,1,0,temperate,moderate,low,low,low,0,1,0
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange,0.52,0.7647058823529411,1.4444444444444444,1.7777777777777777,37,4.041451884327381,0.42105263157894735,32.35103518219847,2.389014237801522,2.8841866109239405,93.30642252202618,2.384322239744751,0.050161451000000135,0,0,tropical,moderate,low,low,low,0,0,0
15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,orange,0.7142857142857143,1.5,1.25,0.75,35,3.055050463303893,0.4166666666666667,10.87214691734651,0.6757101526534873,9.424165578107559,102.4609127385852,0.6208921035505621,0.9079562509999999,0,1,cool,moderate,low,low,low,0,0,0
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange,1.7058823529411764,2.4166666666666665,4.833333333333333,1.8333333333333333,45,12.489995996796797,0.6304347826086957,21.270387740305875,1.8630003696941264,4.513926537845131,96.0129676912224,1.7841000695249452,0.639788459,0,1,temperate,moderate,low,low,low,0,1,0
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange,0.04,0.0625,0.1,1.5,25,7.023769168568493,0.5769230769230769,28.350256950214593,1.6333899997854069,3.8472982286766153,109.0718933470875,1.4159554331908,0.5335094600000003,0,1,temperate,moderate,low,low,low,0,0,0
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange,1.0588235294117647,3.0,1.5,0.4166666666666667,34,6.506407098647712,0.5142857142857142,18.98728439684381,1.892189293156193,4.906976110660766,93.17015094163447,1.8468477297680714,0.748413115,1,0,temperate,moderate,low,low,low,0,1,0
14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,orange,0.4375,0.6086956521739131,1.4,2.2,45,6.557438524302,0.4782608695652174,15.720753326230593,1.528692903769407,6.522473249276015,102.53819302880598,1.3587288151750867,0.45680818599999995,0,0,temperate,moderate,low,low,low,0,1,0
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange,1.434782608695652,2.0625,4.125,1.875,55,13.316656236958787,0.5892857142857143,14.51697287278459,1.3169141172154102,6.931787606499773,100.62857264346162,1.1998436712344285,0.6512253010000002,0,1,temperate,moderate,low,low,low,0,1,0
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange,0.2857142857142857,0.5714285714285714,0.5,0.75,17,1.5275252316519465,0.3888888888888889,20.966299846498245,2.043843173501754,4.8967027063702275,102.66573720091765,1.8139466642409692,0.29111033499999994,0,0,temperate,moderate,low,low,low,0,1,0
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,0.5483870967741935,1.0,1.1333333333333333,1.0666666666666667,47,1.5275252316519468,0.3541666666666667,15.114305753110592,1.2819370868894056,6.278521366422992,94.89549160955481,1.245274209276819,0.37446134700000044,0,0,temperate,moderate,low,low,low,0,1,0
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange,0.3870967741935484,0.5714285714285714,1.0909090909090908,1.8181818181818181,42,5.291502622129181,0.46511627906976744,22.765476555862477,1.68585136413752,4.477102845218395,101.92337986100459,1.5399965956474848,0.47164506799999995,0,0,temperate,moderate,low,low,low,0,1,0
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange,0.8947368421052632,1.1333333333333333,3.7777777777777777,3.2222222222222223,71,13.796134724383252,0.4722222222222222,29.058127599150637,2.8204643208493643,3.304530600484565,96.02347184417836,2.6773904011367393,0.5493596939999996,1,0,tropical,moderate,low,low,low,0,0,0
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange,1.0,1.3448275862068966,3.5454545454545454,2.5454545454545454,77,14.6401275039985,0.5,28.679025712010446,2.6701757179895513,3.4819063108747264,99.85768061638774,2.446224314938624,0.18190767300000044,0,0,tropical,moderate,low,low,low,0,0,0
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange,0.8157894736842105,1.1923076923076923,2.3846153846153846,1.9230769230769231,68,9.71253485622231,0.4492753623188406,16.253447197772434,1.7979767222275675,6.192275434635075,100.64582181090455,1.6085046983358195,0.016482297999999673,0,0,temperate,moderate,low,low,low,0,1,0
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange,0.8,1.7142857142857142,1.3333333333333333,0.6666666666666666,26,3.055050463303893,0.4444444444444444,28.648164757608612,2.2001855523913894,3.482010124385157,99.75319973104723,2.0483177805978916,0.6113828620000001,1,0,tropical,moderate,low,low,low,0,0,0
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange,0.27906976744186046,0.4,0.8571428571428571,2.0714285714285716,54,9.539392014169456,0.5272727272727272,20.553641847688397,1.9025274623116035,5.254989302536568,108.00916803777046,1.6122167319942033,0.5712544700000004,0,1,temperate,moderate,low,low,low,0,1,0
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange,1.1304347826086956,2.1666666666666665,2.1666666666666665,0.9166666666666666,48,8.660254037844387,0.5306122448979592,12.463860461701973,1.2393311982980275,7.756914632543349,96.68110159335454,1.165941172287286,0.6093482549999996,0,1,cool,moderate,low,low,low,0,0,0
19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,orange,0.475,0.76,1.1875,1.5,58,4.509249752822894,0.4067796610169492,19.20379567679876,1.2857495432012405,5.4583541947447864,104.82111868747631,1.1496412702645071,0.1371369729999996,0,0,temperate,moderate,low,low,low,0,1,0
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange,1.2580645161290323,1.7727272727272727,3.9,2.1,69,15.0996688705415,0.5571428571428572,12.419595097515296,0.7888486324847057,8.045581884763042,99.92286933266094,0.7423087286341005,0.6459774459999998,1,0,cool,moderate,low,low,low,0,0,0
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange,0.37209302325581395,0.5333333333333333,1.1428571428571428,2.0714285714285716,58,8.504900548115382,0.4915254237288136,30.276223446955274,2.043220523044727,3.6394081349042464,110.18753390702771,1.7370831205679904,0.8030920559999997,1,0,tropical,moderate,low,low,low,0,0,0
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,0.8372093023255814,1.2,2.5714285714285716,2.0714285714285716,78,11.789826122551595,0.45569620253164556,18.802927731645482,1.8789245083545183,5.306652007102822,99.7805941865458,1.7119823832126353,0.8295072450000003,0,1,temperate,moderate,low,low,low,0,1,0
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,1.0277777777777777,1.5416666666666667,2.8461538461538463,1.7692307692307692,72,12.529964086141668,0.5068493150684932,28.533677989941662,2.993081830058338,3.5879659199306833,102.37786419818693,2.6460067213189746,0.6047416439999997,1,0,tropical,moderate,low,low,low,0,0,0
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,1.56,3.9,2.4375,0.5625,63,15.874507866387544,0.609375,23.278593001237162,2.0760834587628363,4.6048938500239105,107.19544974860666,1.7781447491905786,0.9920419840000001,0,1,temperate,moderate,low,low,low,0,0,0
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange,1.55,5.166666666666667,2.066666666666667,0.3333333333333333,50,13.203534880225574,0.6078431372549019,16.198984483825562,1.466469606174437,6.2656612185619736,101.49734886039299,1.3248946664092431,0.41658832899999965,0,0,temperate,moderate,low,low,low,0,1,0
18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,orange,0.8571428571428571,1.3846153846153846,2.0,1.3333333333333333,38,5.033222956847166,0.46153846153846156,11.560583845856904,1.0303559241430964,9.482347940736753,109.6214784244758,0.8630048550363765,0.7939469280000004,1,0,cool,moderate,low,low,low,0,0,0
20,20,10,11.86631922,93.68394562,6.976997772,106.060149,orange,0.6451612903225806,0.9523809523809523,1.8181818181818181,1.8181818181818181,50,5.773502691896257,0.39215686274509803,11.116836045160408,0.7494831748395915,8.937914700730595,99.36133231365096,0.7066586101435625,0.02300222800000018,0,0,cool,moderate,low,low,low,0,0,0
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange,0.35714285714285715,0.5555555555555556,0.8333333333333334,1.3333333333333333,18,1.7320508075688772,0.42105263157894735,10.17603898098871,0.8576403890112887,10.220669707570087,104.0059333560437,0.7605110205491589,0.4374050279999997,0,0,cool,moderate,low,low,low,0,0,0
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,0.9523809523809523,2.2222222222222223,1.5384615384615385,0.6153846153846154,40,6.110100926607787,0.4878048780487805,24.025033605578656,1.274009594421343,4.663154312491945,112.03243906561801,1.0799131129994524,0.26041640499999996,0,0,temperate,moderate,low,low,low,0,0,0
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,orange,0.7575757575757576,1.1363636363636365,2.0833333333333335,1.75,57,7.211102550927978,0.43103448275862066,29.063848964081675,3.174129405918326,3.247884349269138,94.39602017996293,3.0314909249202815,0.5399552219999997,1,0,tropical,moderate,low,low,low,0,0,0
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange,0.4117647058823529,0.7,0.9333333333333333,1.2666666666666666,47,2.8867513459481287,0.3958333333333333,16.686378878881268,0.9977090911187303,6.110793883367003,101.96702198861202,0.9232591652872737,0.30083506400000015,0,0,temperate,moderate,low,low,low,0,1,0
37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,orange,1.1935483870967742,1.9473684210526316,2.8461538461538463,1.3846153846153846,67,13.051181300301263,0.5441176470588235,9.2634653659145,1.0074223340854993,10.38814983830463,96.23026624306526,0.944203027745389,0.40112181100000033,0,0,cool,moderate,low,low,low,0,0,0
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange,1.1818181818181819,1.625,3.7142857142857144,2.142857142857143,47,10.016652800877813,0.5416666666666666,16.322816166333055,0.8975289036669465,6.271966900835165,102.37616272365804,0.831003467079199,0.08796659099999982,0,0,temperate,moderate,low,low,low,0,1,0
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange,0.4642857142857143,0.5652173913043478,2.1666666666666665,3.6666666666666665,40,8.504900548115383,0.5365853658536586,17.79887579749694,1.868180202503058,5.0934820341183755,90.65825410205505,1.8649390056490442,0.7640401109999999,0,1,temperate,moderate,low,low,low,0,1,0
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange,0.9142857142857143,1.2307692307692308,3.2,2.5,66,11.789826122551595,0.47761194029850745,9.70951520366528,0.6465807363347192,9.766778454545681,94.83068389524178,0.6392568050004399,0.7960340060000002,0,1,cool,moderate,low,low,low,0,0,0
19,7,9,27.255435,91.71369387,6.969883483,101.139435,orange,1.1176470588235294,2.375,1.9,0.7,35,6.429100507328637,0.5277777777777778,24.996966218836832,2.2584687811631654,3.710798781967707,92.75871179774764,2.233024913737322,0.030116516999999732,0,0,temperate,moderate,low,low,low,0,0,0
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange,1.6470588235294117,3.5,2.8,0.7,44,11.590225767142474,0.6222222222222222,31.870206022761604,2.7215785772383922,3.340822973903463,106.47271646387848,2.3550191678690706,0.26924246200000024,0,0,tropical,moderate,low,low,low,0,0,0
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange,0.5714285714285714,0.7741935483870968,2.0,2.5,65,9.71253485622231,0.45454545454545453,30.619230734312293,1.7760092156877065,3.49599910896786,107.04480336443707,1.5681684088353702,0.3986042449999996,0,0,tropical,moderate,low,low,low,0,0,0
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange,0.25,0.3888888888888889,0.6363636363636364,1.5454545454545454,34,5.131601439446884,0.4857142857142857,9.272212582908548,0.8921004070914523,10.464312846784935,97.02733324945083,0.8387354371478476,0.534086726,1,0,cool,moderate,low,low,low,0,0,0
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange,0.5625,0.75,2.0,2.5555555555555554,49,7.637626158259733,0.46,20.081256615295725,1.4099299547042767,4.722028189065226,94.82425980927894,1.3893400901739883,0.5864520899999999,1,0,temperate,moderate,low,low,low,0,1,0
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange,0.21212121212121213,0.3333333333333333,0.5384615384615384,1.5384615384615385,39,6.557438524302,0.5,15.66944731053721,0.8651566594627895,6.655423365425789,104.28680575385762,0.786185936296969,0.5247246629999998,1,0,temperate,moderate,low,low,low,0,1,0
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,orange,0.5714285714285714,0.8333333333333334,1.6666666666666667,1.9166666666666667,54,6.244997998398398,0.41818181818181815,28.705786717628644,3.1462826823713597,3.4517539447531154,99.08531253981624,2.8616746523937144,0.5922844390000002,1,0,tropical,moderate,low,low,low,0,0,0
